ID	X	Y	Curve
25470	6088	14.084	61330009_M
25471	6118	14.038	61330009_M
25472	6149	13.933	61330009_M
25473	6179	13.929	61330009_M
25474	6210	13.692	61330009_M
25475	6241	13.453	61330009_M
25476	6269	13.197	61330009_M
25477	6300	12.946	61330009_M
25478	6330	12.691	61330009_M
25479	6361	13.011	61330009_M
25480	6391	13.35	61330009_M
25481	6422	13.861	61330009_M
25482	6453	14.348	61330009_M
25483	6483	14.318	61330009_M
25484	6514	14.579	61330009_M
25485	6544	14.409	61330009_M
25486	6575	14.126	61330009_M
25487	6606	13.805	61330009_M
25488	6634	13.548	61330009_M
25489	6665	13.266	61330009_M
25490	6695	12.997	61330009_M
25491	6726	13.224	61330009_M
25492	6756	13.623	61330009_M
25493	6787	14.042	61330009_M
25494	6818	13.929	61330009_M
25495	6848	14.112	61330009_M
25496	6879	13.97	61330009_M
25497	6909	13.804	61330009_M
25498	6940	13.692	61330009_M
25499	6971	13.428	61330009_M
25500	6999	13.172	61330009_M
25501	7030	13.024	61330009_M
25502	7060	13.016	61330009_M
25503	7091	13.183	61330009_M
25504	7121	14.196	61330009_M
25505	7152	14.913	61330009_M
25506	7183	15.03	61330009_M
25507	7213	15.106	61330009_M
25508	7244	15.095	61330009_M
25509	7274	15.066	61330009_M
25510	7305	14.717	61330009_M
25511	7336	14.346	61330009_M
25512	7365	14.202	61330009_M
25513	7396	13.85	61330009_M
25514	7426	14.048	61330009_M
25515	7457	14.196	61330009_M
25516	7487	14.454	61330009_M
25517	7518	15.003	61330009_M
25518	7549	15.191	61330009_M
25519	7579	15.17	61330009_M
25520	7610	15.086	61330009_M
25521	7640	14.867	61330009_M
25522	7671	14.697	61330009_M
25523	7702	14.337	61330009_M
25524	7730	14.044	61330009_M
25525	7761	13.786	61330009_M
25526	7791	13.661	61330009_M
25527	7822	14.323	61330009_M
25528	7852	15.006	61330009_M
25529	7883	15.743	61330009_M
25530	7914	16.204	61330009_M
25531	7944	16.379	61330009_M
25532	7975	16.145	61330009_M
25533	8005	16.021	61330009_M
25534	8036	15.594	61330009_M
25535	8067	16.034	61330009_M
25536	8095	15.694	61330009_M
25537	8126	15.277	61330009_M
25538	8156	14.87	61330009_M
25539	8187	14.734	61330009_M
25540	8217	15.354	61330009_M
25541	8248	16.006	61330009_M
25542	8279	16.156	61330009_M
25543	8309	16.216	61330009_M
25544	8340	15.981	61330009_M
25545	8370	15.627	61330009_M
25546	8401	15.292	61330009_M
25547	8432	14.903	61330009_M
25548	8460	14.764	61330009_M
25549	8491	14.434	61330009_M
25550	8521	14.279	61330009_M
25551	8552	14.105	61330009_M
25552	8582	14.894	61330009_M
25553	8613	15.348	61330009_M
25554	8644	15.777	61330009_M
25555	8674	15.845	61330009_M
25556	8705	15.549	61330009_M
25557	8735	15.295	61330009_M
25558	8766	14.937	61330009_M
25559	8797	14.571	61330009_M
25560	8826	14.254	61330009_M
25561	8857	13.965	61330009_M
25562	8887	13.855	61330009_M
25563	8890	13.896	61330009_M
25564	8918	14.282	61330009_M
25565	8948	14.544	61330009_M
25566	8979	14.695	61330009_M
25567	9010	14.885	61330009_M
25568	9040	14.909	61330009_M
25569	9071	14.766	61330009_M
25570	9101	14.894	61330009_M
25571	9132	14.672	61330009_M
25572	9163	14.333	61330009_M
25573	9191	14.025	61330009_M
25574	9222	13.792	61330009_M
25575	9252	14.071	61330009_M
25576	9283	14.034	61330009_M
25577	9313	14.361	61330009_M
25578	9344	14.626	61330009_M
25579	9375	14.878	61330009_M
25580	9405	14.826	61330009_M
25581	9436	14.699	61330009_M
25582	9466	14.532	61330009_M
25583	9497	14.263	61330009_M
25584	9528	13.942	61330009_M
25585	9556	13.797	61330009_M
25586	9587	13.577	61330009_M
25587	9617	13.32	61330009_M
25588	9648	13.353	61330009_M
25589	9678	13.523	61330009_M
25590	9709	14.017	61330009_M
25591	9740	14.168	61330009_M
25592	9770	14.096	61330009_M
25593	9801	13.982	61330009_M
25594	9831	13.843	61330009_M
25595	9862	13.572	61330009_M
25596	9893	13.297	61330009_M
25597	9921	13.035	61330009_M
25598	9952	13.02	61330009_M
25599	9982	13.446	61330009_M
25600	10013	13.399	61330009_M
25601	10043	14.254	61330009_M
25602	10074	15.313	61330009_M
25603	10105	15.578	61330009_M
25604	10135	15.773	61330009_M
25605	10166	15.613	61330009_M
25606	10196	15.476	61330009_M
25607	10227	15.217	61330009_M
25608	10258	14.811	61330009_M
25609	10287	14.447	61330009_M
25610	10318	14.121	61330009_M
25611	10348	14.011	61330009_M
25612	10379	14.354	61330009_M
25613	10409	15.383	61330009_M
25614	10440	15.873	61330009_M
25615	10471	15.984	61330009_M
25616	10501	16.102	61330009_M
25617	10532	15.85	61330009_M
25618	10562	15.586	61330009_M
25619	10593	15.191	61330009_M
25620	10624	14.891	61330009_M
25621	10652	14.735	61330009_M
25622	10683	14.356	61330009_M
25623	10713	14.297	61330009_M
25624	10744	14.524	61330009_M
25625	10774	14.587	61330009_M
25626	10805	15.254	61330009_M
25627	10836	15.291	61330009_M
25628	10866	15.296	61330009_M
25629	10897	15.333	61330009_M
25630	10927	15.029	61330009_M
25631	0	13.364	61330010_M
25632	31	13.074	61330010_M
25633	60	12.818	61330010_M
25634	91	12.607	61330010_M
25635	121	12.577	61330010_M
25636	152	12.532	61330010_M
25637	182	13.925	61330010_M
25638	213	15.508	61330010_M
25639	244	16.272	61330010_M
25640	274	16.144	61330010_M
25641	305	16.091	61330010_M
25642	335	15.725	61330010_M
25643	366	15.426	61330010_M
25644	397	15.035	61330010_M
25645	425	14.698	61330010_M
25646	456	14.532	61330010_M
25647	486	14.639	61330010_M
25648	517	14.561	61330010_M
25649	547	15.222	61330010_M
25650	578	15.701	61330010_M
25651	609	15.944	61330010_M
25652	639	15.804	61330010_M
25653	670	15.536	61330010_M
25654	700	15.201	61330010_M
25655	731	14.954	61330010_M
25656	762	14.586	61330010_M
25657	790	14.331	61330010_M
25658	821	13.981	61330010_M
25659	851	13.774	61330010_M
25660	882	14.621	61330010_M
25661	912	15.445	61330010_M
25662	943	16.479	61330010_M
25663	974	17.259	61330010_M
25664	1004	17.141	61330010_M
25665	1035	17.135	61330010_M
25666	1065	16.941	61330010_M
25667	1096	16.471	61330010_M
25668	1127	16.059	61330010_M
25669	1155	15.664	61330010_M
25670	1186	15.236	61330010_M
25671	1216	15.165	61330010_M
25672	1247	16.258	61330010_M
25673	1277	17.131	61330010_M
25674	1308	17.492	61330010_M
25675	1339	17.692	61330010_M
25676	1369	17.396	61330010_M
25677	1400	17.264	61330010_M
25678	1430	16.912	61330010_M
25679	1461	16.471	61330010_M
25680	1492	16.047	61330010_M
25681	1521	15.662	61330010_M
25682	1552	15.319	61330010_M
25683	1582	15.16	61330010_M
25684	1613	14.992	61330010_M
25685	1643	16.184	61330010_M
25686	1674	17.466	61330010_M
25687	1705	17.452	61330010_M
25688	1735	17.23	61330010_M
25689	1766	17.137	61330010_M
25690	1796	16.728	61330010_M
25691	1827	16.387	61330010_M
25692	1858	15.97	61330010_M
25693	1886	15.613	61330010_M
25694	1917	15.401	61330010_M
25695	1947	15.284	61330010_M
25696	1978	15.661	61330010_M
25697	2008	16.092	61330010_M
25698	2039	16.447	61330010_M
25699	2070	16.693	61330010_M
25700	2100	16.614	61330010_M
25701	2131	16.651	61330010_M
25702	2161	16.465	61330010_M
25703	2192	16.204	61330010_M
25704	2223	15.85	61330010_M
25705	2251	15.465	61330010_M
25706	2282	15.117	61330010_M
25707	2312	15.101	61330010_M
25708	2343	15.445	61330010_M
25709	2373	16.665	61330010_M
25710	2404	17.389	61330010_M
25711	2435	17.262	61330010_M
25712	2465	17.314	61330010_M
25713	2496	17.182	61330010_M
25714	2526	16.789	61330010_M
25715	2557	16.419	61330010_M
25716	2588	15.992	61330010_M
25717	2616	15.694	61330010_M
25718	2647	15.326	61330010_M
25719	2677	15.219	61330010_M
25720	2708	15.654	61330010_M
25721	2738	16.379	61330010_M
25722	2769	17.105	61330010_M
25723	2800	17.069	61330010_M
25724	2830	16.727	61330010_M
25725	2861	16.415	61330010_M
25726	2891	16.103	61330010_M
25727	2922	15.758	61330010_M
25728	2953	15.47	61330010_M
25729	2982	15.103	61330010_M
25730	3013	14.874	61330010_M
25731	3043	14.71	61330010_M
25732	3074	14.45	61330010_M
25733	3104	14.641	61330010_M
25734	3135	14.616	61330010_M
25735	3166	14.527	61330010_M
25736	3196	14.551	61330010_M
25737	3227	14.432	61330010_M
25738	3257	14.197	61330010_M
25739	3288	13.948	61330010_M
25740	3319	13.712	61330010_M
25741	3347	13.446	61330010_M
25742	3378	13.31	61330010_M
25743	3408	13.722	61330010_M
25744	3439	14.109	61330010_M
25745	3469	15.363	61330010_M
25746	3500	15.852	61330010_M
25747	3531	16.107	61330010_M
25748	3561	15.857	61330010_M
25749	3592	15.497	61330010_M
25750	3622	15.374	61330010_M
25751	3653	15.062	61330010_M
25752	3684	14.696	61330010_M
25753	3712	14.682	61330010_M
25754	3743	14.329	61330010_M
25755	3773	14.297	61330010_M
25756	3804	14.43	61330010_M
25757	3834	15.302	61330010_M
25758	3865	15.877	61330010_M
25759	3896	15.855	61330010_M
25760	3926	15.919	61330010_M
25761	3957	15.886	61330010_M
25762	3987	15.572	61330010_M
25763	4018	15.191	61330010_M
25764	4049	14.837	61330010_M
25765	4077	14.563	61330010_M
25766	4108	14.55	61330010_M
25767	4138	14.227	61330010_M
25768	4169	14.264	61330010_M
25769	4199	14.4	61330010_M
25770	4230	14.526	61330010_M
25771	4261	14.509	61330010_M
25772	4291	14.723	61330010_M
25773	4322	14.648	61330010_M
25774	4352	14.477	61330010_M
25775	4383	14.189	61330010_M
25776	4414	13.88	61330010_M
25777	4443	13.586	61330010_M
25778	4474	13.371	61330010_M
25779	4504	13.494	61330010_M
25780	4535	13.878	61330010_M
25781	4565	14.618	61330010_M
25782	4596	15.71	61330010_M
25783	4627	16.659	61330010_M
25784	4657	16.593	61330010_M
25785	4688	16.555	61330010_M
25786	4718	16.135	61330010_M
25787	4749	15.675	61330010_M
25788	4780	15.323	61330010_M
25789	4808	14.966	61330010_M
25790	4839	14.554	61330010_M
25791	4869	14.621	61330010_M
25792	4900	15.071	61330010_M
25793	4930	15.949	61330010_M
25794	4961	17.354	61330010_M
25795	4992	17.281	61330010_M
25796	5022	17.319	61330010_M
25797	5053	17.097	61330010_M
25798	5083	16.651	61330010_M
25799	5114	16.162	61330010_M
25800	5145	15.709	61330010_M
25801	5173	15.335	61330010_M
25802	5204	14.923	61330010_M
25803	5234	14.708	61330010_M
25804	5265	14.988	61330010_M
25805	5295	15.022	61330010_M
25806	5326	15.569	61330010_M
25807	5357	15.559	61330010_M
25808	5387	15.358	61330010_M
25809	5418	15.226	61330010_M
25810	5448	14.993	61330010_M
25811	5479	14.677	61330010_M
25812	5510	14.352	61330010_M
25813	5538	14.059	61330010_M
25814	5569	13.835	61330010_M
25815	5599	13.671	61330010_M
25816	5630	13.788	61330010_M
25817	5660	14.177	61330010_M
25818	5691	14.985	61330010_M
25819	5722	15.138	61330010_M
25820	5752	15.241	61330010_M
25821	5783	15.053	61330010_M
25822	5813	14.852	61330010_M
25823	5844	14.529	61330010_M
25824	5875	14.471	61330010_M
25825	5904	14.16	61330010_M
25826	5935	13.833	61330010_M
25827	5965	13.791	61330010_M
25828	5996	13.819	61330010_M
25829	6026	13.791	61330010_M
25830	6057	13.97	61330010_M
25831	6088	14.085	61330010_M
25832	6118	14.038	61330010_M
25833	6149	13.933	61330010_M
25834	6179	13.93	61330010_M
25835	6210	13.693	61330010_M
25836	6241	13.454	61330010_M
25837	6269	13.197	61330010_M
25838	6300	12.945	61330010_M
25839	6330	12.691	61330010_M
25840	6361	13.011	61330010_M
25841	6391	13.35	61330010_M
25842	6422	13.861	61330010_M
25843	6453	14.348	61330010_M
25844	6483	14.319	61330010_M
25845	6514	14.579	61330010_M
25846	6544	14.409	61330010_M
25847	6575	14.126	61330010_M
25848	6606	13.805	61330010_M
25849	6634	13.548	61330010_M
25850	6665	13.266	61330010_M
25851	6695	12.997	61330010_M
25852	6726	13.224	61330010_M
25853	6756	13.623	61330010_M
25854	6787	14.042	61330010_M
25855	6818	13.929	61330010_M
25856	6848	14.113	61330010_M
25857	6879	13.97	61330010_M
25858	6909	13.804	61330010_M
25859	6940	13.692	61330010_M
25860	6971	13.428	61330010_M
25861	6999	13.172	61330010_M
25862	7030	13.024	61330010_M
25863	7060	13.016	61330010_M
25864	7091	13.183	61330010_M
25865	7121	14.196	61330010_M
25866	7152	14.914	61330010_M
25867	7183	15.03	61330010_M
25868	7213	15.107	61330010_M
25869	7244	15.096	61330010_M
25870	7274	15.067	61330010_M
25871	7305	14.718	61330010_M
25872	7336	14.347	61330010_M
25873	7365	14.203	61330010_M
25874	7396	13.85	61330010_M
25875	7426	14.048	61330010_M
25876	7457	14.197	61330010_M
25877	7487	14.454	61330010_M
25878	7518	15.004	61330010_M
25879	7549	15.191	61330010_M
25880	7579	15.171	61330010_M
25881	7610	15.087	61330010_M
25882	7640	14.868	61330010_M
25883	7671	14.698	61330010_M
25884	7702	14.338	61330010_M
25885	7730	14.044	61330010_M
25886	7761	13.787	61330010_M
25887	7791	13.661	61330010_M
25888	7822	14.323	61330010_M
25889	7852	15.006	61330010_M
25890	7883	15.744	61330010_M
25891	7914	16.205	61330010_M
25892	7944	16.38	61330010_M
25893	7975	16.146	61330010_M
25894	8005	16.022	61330010_M
25895	8036	15.594	61330010_M
25896	8067	16.034	61330010_M
25897	8095	15.694	61330010_M
25898	8126	15.277	61330010_M
25899	8156	14.87	61330010_M
25900	8187	14.734	61330010_M
25901	8217	15.355	61330010_M
25902	8248	16.007	61330010_M
25903	8279	16.157	61330010_M
25904	8309	16.217	61330010_M
25905	8340	15.982	61330010_M
25906	8370	15.628	61330010_M
25907	8401	15.293	61330010_M
25908	8432	14.904	61330010_M
25909	8460	14.764	61330010_M
25910	8491	14.434	61330010_M
25911	8521	14.279	61330010_M
25912	8552	14.105	61330010_M
25913	8582	14.895	61330010_M
25914	8613	15.348	61330010_M
25915	8644	15.777	61330010_M
25916	8674	15.845	61330010_M
25917	8705	15.549	61330010_M
25918	8735	15.295	61330010_M
25919	8766	14.938	61330010_M
25920	8797	14.572	61330010_M
25921	8826	14.255	61330010_M
25922	8857	13.965	61330010_M
25923	8887	13.855	61330010_M
25924	8890	13.896	61330010_M
25925	8918	14.282	61330010_M
25926	8948	14.544	61330010_M
25927	8979	14.695	61330010_M
25928	9010	14.886	61330010_M
25929	9040	14.909	61330010_M
25930	9071	14.766	61330010_M
25931	9101	14.894	61330010_M
25932	9132	14.673	61330010_M
25933	9163	14.334	61330010_M
25934	9191	14.025	61330010_M
25935	9222	13.792	61330010_M
25936	9252	14.071	61330010_M
25937	9283	14.034	61330010_M
25938	9313	14.361	61330010_M
25939	9344	14.627	61330010_M
25940	9375	14.879	61330010_M
25941	9405	14.827	61330010_M
25942	9436	14.7	61330010_M
25943	9466	14.532	61330010_M
25944	9497	14.264	61330010_M
25945	9528	13.942	61330010_M
25946	9556	13.797	61330010_M
25947	9587	13.577	61330010_M
25948	9617	13.32	61330010_M
25949	9648	13.353	61330010_M
25950	9678	13.523	61330010_M
25951	9709	14.017	61330010_M
25952	9740	14.168	61330010_M
25953	9770	14.096	61330010_M
25954	9801	13.983	61330010_M
25955	9831	13.843	61330010_M
25956	9862	13.572	61330010_M
25957	9893	13.297	61330010_M
25958	9921	13.035	61330010_M
25959	9952	13.02	61330010_M
25960	9982	13.446	61330010_M
25961	10013	13.399	61330010_M
25962	10043	14.255	61330010_M
25963	10074	15.313	61330010_M
25964	10105	15.578	61330010_M
25965	10135	15.774	61330010_M
25966	10166	15.614	61330010_M
25967	10196	15.477	61330010_M
25968	10227	15.218	61330010_M
25969	10258	14.811	61330010_M
25970	10287	14.447	61330010_M
25971	10318	14.121	61330010_M
25972	10348	14.011	61330010_M
25973	10379	14.354	61330010_M
25974	10409	15.383	61330010_M
25975	10440	15.873	61330010_M
25976	10471	15.984	61330010_M
25977	10501	16.103	61330010_M
25978	10532	15.851	61330010_M
25979	10562	15.587	61330010_M
25980	10593	15.192	61330010_M
25981	10624	14.892	61330010_M
25982	10652	14.735	61330010_M
25983	10683	14.357	61330010_M
25984	10713	14.298	61330010_M
25985	10744	14.524	61330010_M
25986	10774	14.587	61330010_M
25987	10805	15.255	61330010_M
25988	10836	15.291	61330010_M
25989	10866	15.297	61330010_M
25990	10897	15.334	61330010_M
25991	10927	15.029	61330010_M
25992	0	15.386	61330013_M
25993	31	14.945	61330013_M
25994	60	14.606	61330013_M
25995	91	14.395	61330013_M
25996	121	14.425	61330013_M
25997	152	14.421	61330013_M
25998	182	16.14	61330013_M
25999	213	17.876	61330013_M
26000	244	18.332	61330013_M
26001	274	17.786	61330013_M
26002	305	17.627	61330013_M
26003	335	17.189	61330013_M
26004	366	16.861	61330013_M
26005	397	16.447	61330013_M
26006	425	16.122	61330013_M
26007	456	16.06	61330013_M
26008	486	16.314	61330013_M
26009	517	16.3	61330013_M
26010	547	17.156	61330013_M
26011	578	17.66	61330013_M
26012	609	17.785	61330013_M
26013	639	17.489	61330013_M
26014	670	17.121	61330013_M
26015	700	16.7	61330013_M
26016	731	16.414	61330013_M
26017	762	16.009	61330013_M
26018	790	15.772	61330013_M
26019	821	15.467	61330013_M
26020	851	15.345	61330013_M
26021	882	16.495	61330013_M
26022	912	17.455	61330013_M
26023	943	18.465	61330013_M
26024	974	18.818	61330013_M
26025	1004	18.402	61330013_M
26026	1035	18.19	61330013_M
26027	1065	17.948	61330013_M
26028	1096	17.561	61330013_M
26029	1127	17.228	61330013_M
26030	1155	16.88	61330013_M
26031	1186	16.536	61330013_M
26032	1216	16.622	61330013_M
26033	1247	18.073	61330013_M
26034	1277	18.782	61330013_M
26035	1308	18.992	61330013_M
26036	1339	19.021	61330013_M
26037	1369	18.77	61330013_M
26038	1400	18.289	61330013_M
26039	1430	17.865	61330013_M
26040	1461	17.504	61330013_M
26041	1492	17.126	61330013_M
26042	1521	16.794	61330013_M
26043	1552	16.545	61330013_M
26044	1582	16.509	61330013_M
26045	1613	16.436	61330013_M
26046	1643	17.969	61330013_M
26047	1674	18.979	61330013_M
26048	1705	18.894	61330013_M
26049	1735	18.351	61330013_M
26050	1766	18.122	61330013_M
26051	1796	17.752	61330013_M
26052	1827	17.491	61330013_M
26053	1858	17.1	61330013_M
26054	1886	16.785	61330013_M
26055	1917	16.694	61330013_M
26056	1947	16.698	61330013_M
26057	1978	17.282	61330013_M
26058	2008	17.829	61330013_M
26059	2039	18.138	61330013_M
26060	2070	18.21	61330013_M
26061	2100	17.966	61330013_M
26062	2131	17.938	61330013_M
26063	2161	17.716	61330013_M
26064	2192	17.471	61330013_M
26065	2223	17.115	61330013_M
26066	2251	16.741	61330013_M
26067	2282	16.477	61330013_M
26068	2312	16.612	61330013_M
26069	2343	17.143	61330013_M
26070	2373	18.591	61330013_M
26071	2404	18.99	61330013_M
26072	2435	18.66	61330013_M
26073	2465	18.666	61330013_M
26074	2496	18.157	61330013_M
26075	2526	17.795	61330013_M
26076	2557	17.525	61330013_M
26077	2588	17.135	61330013_M
26078	2616	16.898	61330013_M
26079	2647	16.616	61330013_M
26080	2677	16.647	61330013_M
26081	2708	17.305	61330013_M
26082	2738	18.185	61330013_M
26083	2769	18.701	61330013_M
26084	2800	18.443	61330013_M
26085	2830	17.895	61330013_M
26086	2861	17.635	61330013_M
26087	2891	17.349	61330013_M
26088	2922	16.992	61330013_M
26089	2953	16.731	61330013_M
26090	2982	16.386	61330013_M
26091	3013	16.256	61330013_M
26092	3043	16.192	61330013_M
26093	3074	15.996	61330013_M
26094	3104	16.314	61330013_M
26095	3135	16.287	61330013_M
26096	3166	16.173	61330013_M
26097	3196	16.174	61330013_M
26098	3227	15.973	61330013_M
26099	3257	15.657	61330013_M
26100	3288	15.349	61330013_M
26101	3319	15.099	61330013_M
26102	3347	14.83	61330013_M
26103	3378	14.782	61330013_M
26104	3408	15.395	61330013_M
26105	3439	15.91	61330013_M
26106	3469	17.426	61330013_M
26107	3500	17.806	61330013_M
26108	3531	17.884	61330013_M
26109	3561	17.469	61330013_M
26110	3592	17.019	61330013_M
26111	3622	16.881	61330013_M
26112	3653	16.503	61330013_M
26113	3684	16.109	61330013_M
26114	3712	16.174	61330013_M
26115	3743	15.843	61330013_M
26116	3773	15.934	61330013_M
26117	3804	16.194	61330013_M
26118	3834	17.29	61330013_M
26119	3865	17.858	61330013_M
26120	3896	17.646	61330013_M
26121	3926	17.627	61330013_M
26122	3957	17.504	61330013_M
26123	3987	17.089	61330013_M
26124	4018	16.63	61330013_M
26125	4049	16.259	61330013_M
26126	4077	16.004	61330013_M
26127	4108	16.118	61330013_M
26128	4138	15.824	61330013_M
26129	4169	15.99	61330013_M
26130	4199	16.204	61330013_M
26131	4230	16.351	61330013_M
26132	4261	16.301	61330013_M
26133	4291	16.514	61330013_M
26134	4322	16.335	61330013_M
26135	4352	16.079	61330013_M
26136	4383	15.707	61330013_M
26137	4414	15.362	61330013_M
26138	4443	15.069	61330013_M
26139	4474	14.919	61330013_M
26140	4504	15.18	61330013_M
26141	4535	15.72	61330013_M
26142	4565	16.616	61330013_M
26143	4596	17.841	61330013_M
26144	4627	18.539	61330013_M
26145	4657	18.005	61330013_M
26146	4688	17.85	61330013_M
26147	4718	17.403	61330013_M
26148	4749	16.944	61330013_M
26149	4780	16.627	61330013_M
26150	4808	16.298	61330013_M
26151	4839	15.955	61330013_M
26152	4869	16.197	61330013_M
26153	4900	16.848	61330013_M
26154	4930	17.917	61330013_M
26155	4961	19.001	61330013_M
26156	4992	18.674	61330013_M
26157	5022	18.589	61330013_M
26158	5053	18.086	61330013_M
26159	5083	17.703	61330013_M
26160	5114	17.275	61330013_M
26161	5145	16.864	61330013_M
26162	5173	16.539	61330013_M
26163	5204	16.209	61330013_M
26164	5234	16.113	61330013_M
26165	5265	16.595	61330013_M
26166	5295	16.671	61330013_M
26167	5326	17.344	61330013_M
26168	5357	17.267	61330013_M
26169	5387	16.97	61330013_M
26170	5418	16.771	61330013_M
26171	5448	16.465	61330013_M
26172	5479	16.08	61330013_M
26173	5510	15.732	61330013_M
26174	5538	15.444	61330013_M
26175	5569	15.295	61330013_M
26176	5599	15.215	61330013_M
26177	5630	15.466	61330013_M
26178	5660	15.976	61330013_M
26179	5691	16.92	61330013_M
26180	5722	16.991	61330013_M
26181	5752	17.025	61330013_M
26182	5783	16.703	61330013_M
26183	5813	16.417	61330013_M
26184	5844	16.01	61330013_M
26185	5875	15.982	61330013_M
26186	5904	15.649	61330013_M
26187	5935	15.359	61330013_M
26188	5965	15.433	61330013_M
26189	5996	15.563	61330013_M
26190	6026	15.567	61330013_M
26191	6057	15.791	61330013_M
26192	6088	15.896	61330013_M
26193	6118	15.774	61330013_M
26194	6149	15.579	61330013_M
26195	6179	15.535	61330013_M
26196	6210	15.207	61330013_M
26197	6241	14.935	61330013_M
26198	6269	14.67	61330013_M
26199	6300	14.472	61330013_M
26200	6330	14.274	61330013_M
26201	6361	14.78	61330013_M
26202	6391	15.207	61330013_M
26203	6422	15.785	61330013_M
26204	6453	16.289	61330013_M
26205	6483	16.132	61330013_M
26206	6514	16.366	61330013_M
26207	6544	16.071	61330013_M
26208	6575	15.691	61330013_M
26209	6606	15.326	61330013_M
26210	6634	15.071	61330013_M
26211	6665	14.838	61330013_M
26212	6695	14.627	61330013_M
26213	6726	15.02	61330013_M
26214	6756	15.53	61330013_M
26215	6787	15.991	61330013_M
26216	6818	15.774	61330013_M
26217	6848	15.944	61330013_M
26218	6879	15.681	61330013_M
26219	6909	15.434	61330013_M
26220	6940	15.276	61330013_M
26221	6971	14.962	61330013_M
26222	6999	14.695	61330013_M
26223	7030	14.62	61330013_M
26224	7060	14.712	61330013_M
26225	7091	14.999	61330013_M
26226	7121	16.254	61330013_M
26227	7152	17.008	61330013_M
26228	7183	17.012	61330013_M
26229	7213	16.998	61330013_M
26230	7244	16.878	61330013_M
26231	7274	16.772	61330013_M
26232	7305	16.294	61330013_M
26233	7336	15.87	61330013_M
26234	7365	15.769	61330013_M
26235	7396	15.438	61330013_M
26236	7426	15.803	61330013_M
26237	7457	16.05	61330013_M
26238	7487	16.382	61330013_M
26239	7518	17.018	61330013_M
26240	7549	17.154	61330013_M
26241	7579	17.03	61330013_M
26242	7610	16.838	61330013_M
26243	7640	16.514	61330013_M
26244	7671	16.285	61330013_M
26245	7702	15.863	61330013_M
26246	7730	15.565	61330013_M
26247	7761	15.367	61330013_M
26248	7791	15.33	61330013_M
26249	7822	16.238	61330013_M
26250	7852	17.04	61330013_M
26251	7883	17.817	61330013_M
26252	7914	18.052	61330013_M
26253	7944	17.964	61330013_M
26254	7975	17.566	61330013_M
26255	8005	17.463	61330013_M
26256	8036	16.959	61330013_M
26257	8067	17.565	61330013_M
26258	8095	17.142	61330013_M
26259	8126	16.745	61330013_M
26260	8156	16.391	61330013_M
26261	8187	16.376	61330013_M
26262	8217	17.213	61330013_M
26263	8248	17.933	61330013_M
26264	8279	17.896	61330013_M
26265	8309	17.805	61330013_M
26266	8340	17.482	61330013_M
26267	8370	17.057	61330013_M
26268	8401	16.676	61330013_M
26269	8432	16.268	61330013_M
26270	8460	16.186	61330013_M
26271	8491	15.902	61330013_M
26272	8521	15.845	61330013_M
26273	8552	15.746	61330013_M
26274	8582	16.779	61330013_M
26275	8613	17.258	61330013_M
26276	8644	17.671	61330013_M
26277	8674	17.575	61330013_M
26278	8705	17.135	61330013_M
26279	8735	16.806	61330013_M
26280	8766	16.371	61330013_M
26281	8797	15.977	61330013_M
26282	8826	15.675	61330013_M
26283	8857	15.447	61330013_M
26284	8887	15.44	61330013_M
26285	8890	15.506	61330013_M
26286	8918	16.064	61330013_M
26287	8948	16.385	61330013_M
26288	8979	16.533	61330013_M
26289	9010	16.724	61330013_M
26290	9040	16.678	61330013_M
26291	9071	16.426	61330013_M
26292	9101	16.545	61330013_M
26293	9132	16.224	61330013_M
26294	9163	15.828	61330013_M
26295	9191	15.511	61330013_M
26296	9222	15.347	61330013_M
26297	9252	15.805	61330013_M
26298	9283	15.815	61330013_M
26299	9313	16.249	61330013_M
26300	9344	16.537	61330013_M
26301	9375	16.787	61330013_M
26302	9405	16.634	61330013_M
26303	9436	16.402	61330013_M
26304	9466	16.154	61330013_M
26305	9497	15.805	61330013_M
26306	9528	15.441	61330013_M
26307	9556	15.324	61330013_M
26308	9587	15.154	61330013_M
26309	9617	14.946	61330013_M
26310	9648	15.096	61330013_M
26311	9678	15.345	61330013_M
26312	9709	15.93	61330013_M
26313	9740	16.034	61330013_M
26314	9770	15.864	61330013_M
26315	9801	15.657	61330013_M
26316	9831	15.445	61330013_M
26317	9862	15.09	61330013_M
26318	9893	14.78	61330013_M
26319	9921	14.511	61330013_M
26320	9952	14.603	61330013_M
26321	9982	15.215	61330013_M
26322	10013	15.188	61330013_M
26323	10043	16.26	61330013_M
26324	10074	17.449	61330013_M
26325	10105	17.524	61330013_M
26326	10135	17.577	61330013_M
26327	10166	17.264	61330013_M
26328	10196	17.061	61330013_M
26329	10227	16.727	61330013_M
26330	10258	16.265	61330013_M
26331	10287	15.906	61330013_M
26332	10318	15.639	61330013_M
26333	10348	15.638	61330013_M
26334	10379	16.163	61330013_M
26335	10409	17.428	61330013_M
26336	10440	17.837	61330013_M
26337	10471	17.766	61330013_M
26338	10501	17.775	61330013_M
26339	10532	17.404	61330013_M
26340	10562	17.078	61330013_M
26341	10593	16.608	61330013_M
26342	10624	16.307	61330013_M
26343	10652	16.196	61330013_M
26344	10683	15.85	61330013_M
26345	10713	15.914	61330013_M
26346	10744	16.294	61330013_M
26347	10774	16.394	61330013_M
